cpf,numeroConta,numeroCartao,Ranking
24203981424,9444453853400160205,6632830277033290933,C
52138353349,6535610071658467971,9000283935173025430,C
93395419486,6163419865001849113,6303507158202378775,C
24105632017,7336589763073494870,2191728952152732039,C
41759095068,2447611702925032186,2440467055151482751,C
22779553784,7131719911552652672,3189911604873992572,B
53684010925,3422481476625184848,2987133928579872685,B
59834148358,9003615593235680121,5607799548438278647,B
72196767879,2271106268855752246,9095631774822738486,B
60078472274,7867214882497001035,8204380386400117369,D
83190434233,7401252604140214506,4193400613345398158,B
42762046970,6308542623083902025,5522513118159874771,C
53057858733,3742426896309572085,7925727232411149066,B
88284704609,9702144580436995251,9383225138155676303,C
37048056555,8200211026408921046,4644401810687881457,B
70638261066,2511929415745041058,7470008265257396326,B
66946096701,2235824355388286809,4403312958205652986,B
63750507869,1818206890851811581,3641815700730689521,C
24082880230,7526070442362862671,4875452559821121902,D
77591578555,6832851816056894892,3971670960292560608,B
60235535847,8880903703895849183,2231124553210220955,B
85658594887,5883547148870998731,1842330273414353694,B
15539970031,7541855508645102182,9416996140233775835,B
63223694856,8342058968918205485,4781758271494049222,B
69793132975,2291791329693486478,6054304976454908771,C
28550577543,3778753002328492447,7981440860373340423,B
70489552460,6944505952152300678,2816686968897359236,B
71492521215,5300219261177875615,4024344007741962220,B
89189945502,1230107499407982341,9016974888075433469,B
39022315770,8462122159800321221,5040681812092928664,B
57177838522,4071269695366147174,7474054533998948316,B
78461591050,4157326386240300939,9380314282549381769,B
54830362239,1123875128266844368,9116535280293874314,D
23582579739,9806348114933526157,4627838764029822232,B
48080316920,4825178277035804430,6136339907421193726,B
45462558491,5032107610356543217,4909681377690319783,C
85645425947,6674259894552963468,8988331490147635953,D
94657718837,5434847102081491781,2897546808125442820,B
93953948022,7546934072411071970,3356982445224835496,B
56201188292,4492383865755066151,3969191818602749491,C
95096339476,9635307474847741154,9851316826297621159,D
96078559740,5939878126491294736,9196633539160275215,B
45434003154,5766633217497945471,1587117478917023428,C
83988229380,2752371176799648040,1144219401293277469,C
51548358183,6320253452723607632,6391175409332855960,C
84580742313,1654073131881745820,4994167197175371195,B
50228631794,9490367054127908165,6148188453330439121,B
55101199851,2800964332661112797,2623195871357841004,B
62583498752,5901780634371483022,7094905431553360561,B
87067689481,6915607253754433692,8536201683114839091,B
98756736285,3795184652647446901,8338375995403586619,C
38755926324,5160797171776235655,4771918762827344008,C
26154978349,4891323532846260904,4043597722747237935,B
91450181841,1628116428297076844,9163934693254012928,C
27969963996,2241926392507536860,7317011162142103824,B
32718153447,5388114902971838961,7529962200736588217,C
46613138341,1194232707790910924,3272206749276377401,C
35540940989,6100026012204997206,6546569857619801179,B
12219597870,3208415995940684134,1234563920730939752,C
38078870777,1723671352284507188,4561627044210206923,B
79833650412,5427122249719121215,1237846330023545479,C
11353317109,6245186229629571069,4600837052770784779,C
92716041157,5508419930350780790,3774693827270182968,C
14015880032,8329201587546800481,2119046163563099719,B
19288167651,2107475487757399341,4110276946017321057,C
28220805775,5806858851688407132,8375411665829190698,C
40913087165,9564819471202317911,1652924598267559008,C
67456811814,5729764025180300907,1168171535994713082,B
46248541548,4506107497502847639,2581912172727522555,B
39945831310,8545713187352683915,9644186990231712666,C
12104519971,3802811505622999607,7198294120756202258,C
79936882510,8967242005260050680,3760252648442100290,D
41267571895,3972284813920989911,7542176926203083648,B
45797890892,1860957025755385291,7787992456410574834,B
77902292010,5698213716130832928,8354460237761352815,B
38363034085,8444432484568612647,2664093553701035548,D
81969256165,8660854190904407310,3164347683052853445,C
75826045001,4315872672027103560,4370662476371952175,B
85323760525,3580229302467706777,5339941809719424920,C
75661344318,5258274585469736031,7643864784944303989,D
86593902407,2679555524152032661,8901463801519402264,C
28763774740,8688559314648384382,8464062086415441599,B
67296017257,9284618825537211557,4590547431078712711,C
91587165365,1580480432935110184,2040123180929649143,C
63980686462,5327551970781190105,5420640116491996488,B
89681223741,6224393582058651633,7843929155985926914,B
96206130014,3073650091433019090,5838789465672261935,B
42085325317,8355673309579926763,2529393290736273073,B
61233002887,3998037071439325126,6892669762013196576,B
16050318429,5707995998123129528,1133766354220233417,B
79250284775,1508462837532993430,9130429569910639433,D
39682684018,1843345058652588150,4787828034037463673,C
83206321818,8527842136231048462,9395770438647673785,C
21205906884,4047014434833878844,4518300284861761446,C
62305170996,2650283137611153722,1862172305534515535,B
77744472627,8412885663438779054,6400035197122626423,D
77399281419,3361375421084084200,1200522864519569483,C
12886404259,7574735545688135204,1251496059451345339,C
68787767430,3935313337427344832,9857723818986472111,C
31501923127,8696201577979299685,8371772095366635974,B
13999031499,3623014430966047878,2184775197478656765,C
69417379867,3528507164407202766,2111191190727082153,B
66973257505,9280951423970978100,8294552356058539419,B
55050353777,6453230802029554704,8067452440815392000,D
99698757411,6731619965678239558,5270644459116165287,B
68758806836,3396631141804344855,9387819490507598651,C
61176020488,3240118818007920233,9263503750005522712,C
48017467496,9472402413701049476,1740256542188794313,D
60599715012,8875404985106482789,1587412536505676098,B
89918095158,8263016052047841395,7094538958647362002,D
13834265848,1181739697493247276,3116962776024727007,C
14780352068,3258777036713397299,6335994894821085540,C
80841952818,9100194722252214035,7838102332498665099,D
45126666539,6846964627986853990,7283639829001143776,D
82969716911,9111572039236740021,8377135927362564763,B
79594540340,9176683984957398066,1224544515061487784,B
64384607919,2143546114885755425,3521642804013432003,B
67967365236,1652954179882056676,1465610281207299431,C
50706514063,3926748431267278002,4020604826815178656,C
32359242219,4073670284570923750,8083265859047589192,B
42781546137,3916155239258532141,3523792340024841874,B
36149656427,4194220623585181358,3162095261776944538,B
14598697710,9325819701059920152,5296706517996150775,B
58665919139,4228694561992361131,8144951159557981247,C
31643426243,2455003246520901197,2250600790909070637,C
96650963548,4577349441396685709,3819204682298493403,B
77610981823,6812417048874076797,5341697070349079096,D
54234186296,4951608503709749817,4168491318520773561,B
74705309394,4898291453193256793,2946685801654946849,C
14420557672,7915663088677301121,3938425194186259371,C
36009229704,3280108475588037618,4699939137114221788,D
15162207572,4777678725846680333,2300789033532639362,C
96371208550,1164948785742844250,8320673665193429124,C
47826408610,7382532495307943820,3130552538114340149,C
38422152925,4801161724758845256,3447322627779533092,C
12275911480,7044929397864094164,7002157735400076026,B
66848833653,4302190098672842129,4026193968365915310,D
35399497539,9021006291267784575,1301636278858045721,C
86025455032,9758532195713983554,4265625025210867306,C
98516484580,5956904476730499194,8092940681456695089,B
34650837929,1796629698654453036,9124488289836477793,B
19769848287,1364238230546721119,8444567616453760327,C
54132710250,8828907116260230330,2148908916957524390,B
40299007725,6722384391792729478,4389070193552274039,D
69910439642,6517071489619254169,4702361791889240752,B
99702280072,3294798235925499089,8869598822987221325,B
45932682888,5742234343793726427,7593239796233354598,B
33497529169,8441475375122185729,4696009104976284969,B
24746400628,2450947658150480020,7699687398302366875,B
25308987342,1189669254850332204,4267398911007334404,C
67164534211,7899426710890158678,3518508842770244336,D
32261962814,5370062984812643588,3192451616086729400,B
27272528746,7839598967348006929,8989489524850227767,B
56388113119,3084857724583472815,2589097996202303080,D
54647191629,1466927750535040022,3880152398369746183,B
48731344701,5076102523656387238,2861807183962939593,C
55794551585,1207196437209287612,6393716957923322813,B
94915724961,1330560130722449818,5245401112193352531,B
13189189001,3883478569441539555,2438550192773565153,B
84491714079,6899665399651867630,7660572386348653213,B
37681876908,2611086330031349021,5327217870032991097,C
61601020455,6158588462720539909,3999048343345747089,B
39646550085,2296703605915214950,2130371364808210174,B
84739015014,7396711975824806938,4572614667835094822,C
81004465442,2951457522584514412,9376141922149359786,B
97277672734,8676958859932689036,1547776942815025232,B
34530024448,2111431683845269448,3787311790415279514,C
27172611502,2530831697139918530,6636992974015767814,C
54377761665,7650500906235335760,4801770369378949965,C
15269464512,9548205666594342256,9135436656750524877,C
96008968233,1254694943125967396,8506365347288247682,B
79917391414,6977807920256415139,7798767743668042586,B
15776740583,9371144016039306609,4475942408252865092,C
77519752664,9352387830448373725,9851156716442816948,B
35459719515,1405318838190219401,8849379873491092075,D
85642728429,8126280261866586429,5317124940360625644,B
28139805032,7308857448750627959,1220221558068039514,B
28240709556,2524694940593488281,6637912256102331135,B
82949869158,7568701540002364294,1612109940333392516,B
62562096591,7640282180697699559,8732665405658866816,B
47027355351,7559463109373621398,5346087936841857046,D
41872818649,1856420189492120025,8403951872982601302,B
11866142803,6753552976232277734,3457971187127144940,C
20079091063,2568894946217028329,8304862296191279021,B
34047533365,5454016923858276145,6609950032438110581,B
34568213141,5532837766991376933,8540483219473434649,B
38841136747,6400121945388803740,6677554708465254534,B
55676716018,7545454724890449808,5173403786368473843,B
63904938204,9937390260284385053,5171528193878078560,D
53471105303,1442678817064682667,4547379346193931787,B
80579880836,3124039151575184540,7877394522420173352,C
73575906753,7779087551190363935,1898180063893720757,D
15580999667,1657177208383606993,6717507374564589147,C
97501288204,3247810099057222831,2781861623603094123,C
90845788748,9007342184708120925,1968119970547217197,B
51215490539,9138739159685274436,7998510152377384797,B
29941110745,3625198576605608912,3042319200827078025,B
23557110589,1626475044493953396,9722601559906910871,B
95613720291,2848336945532817559,5699353527422749781,B
57976768260,7202419854321759845,6751606520509904092,D
71160912769,2338313941971449181,2368425796631770917,B
27062737620,7405858602295616269,7323090593334549953,C
52671293343,4789157675720524969,7488463956426700360,C
64322154228,7079219260356887558,5839239581335991121,C
82604306048,2472094448880060935,9913043740858306549,D
71193671822,9393233848041546949,3700234563951343271,B
85331118346,1592959126760229876,3940175681229143667,B
23573909173,8753469749816943665,8990859909470702017,C
45656244402,9267715976813261132,6068828219328655285,C
22429711423,1940241786862164720,4812812600893663084,C
65225584674,6620326970743739207,5980235754390333598,C
27464374159,6198760236348463560,7953906188549840111,C
50034418367,9354111122969778650,3534977452996769322,B
18196512864,9366563526180406268,8186605911448657826,D
31759151132,4898811740631552960,5430944140207980432,B
94341256905,9654678371174812107,2195445802939111655,C
70539488925,8295466817613441949,1772782174336009371,C
50048885324,7274745496779957748,5544576168530423965,D
84506886760,4997396209414750095,8234765146866084658,C
61484832527,7299306530812512752,9849347526650665869,B
42894383616,4843903535127894076,8228165499948359407,B
42819825701,9262735589936412820,7831098214721501685,B
32595883304,8291704423741368128,8286804355921741061,D
91988266343,5772154453997095041,7915156318230300665,B
57666225122,1667850281904724023,1245999501682953481,C
40546682470,2294328480547832994,8562129788647668551,C
18017903225,9402017367454340244,2108802473601048477,B
